poi_id,name,province,city,district,address,official_category,source_official,source_blog,content_type,exploration_level,social_density,structure_level,needs_manual_check
480,上海市电力公司(北部）、上海市建筑材料供应总公司、上海航空铸锻公司(中垦大楼/中国垦业银行),上海市,上海市,黄浦区,北京东路239、255号,优秀历史建筑,TRUE,FALSE,history_culture,semi-known,low-social,free-flow,FALSE
481,中一大楼(中一信托大楼/中一信托股份公司),上海市,上海市,黄浦区,北京东路270号,优秀历史建筑,TRUE,FALSE,history_culture,semi-known,low-social,free-flow,FALSE
482,上海长江电气集团等(盐业大楼/盐业银行),上海市,上海市,黄浦区,北京东路280号,优秀历史建筑,TRUE,FALSE,history_culture,semi-known,low-social,free-flow,FALSE
483,上海浦东发展银行总部(上海洋行/上海商业储蓄银行),上海市,上海市,黄浦区,宁波路40、50号，江西中路368号,优秀历史建筑,TRUE,FALSE,history_culture,semi-known,low-social,free-flow,FALSE
484,光大银行(中央储蓄会/广东银行),上海市,上海市,黄浦区,天津路2号，江西中路349号,优秀历史建筑,TRUE,FALSE,history_culture,semi-known,low-social,free-flow,FALSE
485,美丰大楼(美丰银行),上海市,上海市,黄浦区,河南中路521-529号，宁波路180号,优秀历史建筑,TRUE,FALSE,history_culture,semi-known,low-social,free-flow,FALSE
486,永利大楼(恒利银行),上海市,上海市,黄浦区,河南中路495号，天津路100号,优秀历史建筑,TRUE,FALSE,history_culture,semi-known,low-social,free-flow,FALSE
487,钱业大楼(上海钱业公会),上海市,上海市,黄浦区,宁波路276号,优秀历史建筑,TRUE,FALSE,history_culture,semi-known,low-social,free-flow,FALSE
488,南京饭店,上海市,上海市,黄浦区,山西南路182-200号,优秀历史建筑,TRUE,FALSE,history_culture,semi-known,low-social,free-flow,FALSE
489,安利大楼(安利洋行),上海市,上海市,黄浦区,四川中路320号，九江路80号,优秀历史建筑,TRUE,FALSE,history_culture,semi-known,low-social,free-flow,FALSE
490,上海骅骏商贸有限公司、市残疾人联合会(大清银行/中国人寿保险公司),上海市,上海市,黄浦区,四川中路268-270号，汉口路50号,优秀历史建筑,TRUE,FALSE,history_culture,semi-known,low-social,free-flow,FALSE
491,黄浦区人民政府大楼(百乐饭店/同仁医院/教会学校/中国基督教协会),上海市,上海市,黄浦区,九江路219号,优秀历史建筑,TRUE,FALSE,history_culture,semi-known,low-social,free-flow,FALSE
492,上海市公安机关服务中心,上海市,上海市,黄浦区,汉口路210号,优秀历史建筑,TRUE,FALSE,history_culture,semi-known,low-social,free-flow,FALSE
493,上海市生产服务合作联社等(旗昌洋行),上海市,上海市,黄浦区,福州路17、19号,优秀历史建筑,TRUE,FALSE,history_culture,semi-known,low-social,free-flow,FALSE
494,申达大楼(中兴银行),上海市,上海市,黄浦区,福州路89号,优秀历史建筑,TRUE,FALSE,history_culture,semi-known,low-social,free-flow,FALSE
495,金陵大楼(约克大楼),上海市,上海市,黄浦区,四川南路29号,优秀历史建筑,TRUE,FALSE,history_culture,semi-known,low-social,free-flow,FALSE
496,丰华大楼(太古洋行),上海市,上海市,黄浦区,中山东二路22号,优秀历史建筑,TRUE,FALSE,history_culture,semi-known,low-social,free-flow,FALSE
497,黄浦剧场(金城大戏院),上海市,上海市,黄浦区,北京东路780号,优秀历史建筑,TRUE,FALSE,history_culture,semi-known,low-social,free-flow,FALSE
498,中国剧场(三星大舞台/中国大戏院),上海市,上海市,黄浦区,牛庄路700-714号,优秀历史建筑,TRUE,FALSE,history_culture,semi-known,low-social,free-flow,FALSE
499,新光影艺院(新光大戏院),上海市,上海市,黄浦区,宁波路586号,优秀历史建筑,TRUE,FALSE,history_culture,semi-known,low-social,free-flow,FALSE
500,上海铁道宾馆(中国大饭店),上海市,上海市,黄浦区,宁波路588号，贵州路160号-170号,优秀历史建筑,TRUE,FALSE,history_culture,semi-known,low-social,free-flow,FALSE
501,扬子饭店(申江饭店),上海市,上海市,黄浦区,汉口路740号(云南路转角),优秀历史建筑,TRUE,FALSE,history_culture,semi-known,low-social,free-flow,FALSE
502,上海市纺织原料公司新闸桥仓库(中国纺织建设公司第五仓库),上海市,上海市,黄浦区,南苏州路1295号,优秀历史建筑,TRUE,FALSE,history_culture,semi-known,low-social,free-flow,FALSE
503,上海东方音像有限公司(洋行),上海市,上海市,黄浦区,广东路306号,优秀历史建筑,TRUE,FALSE,history_culture,semi-known,low-social,free-flow,FALSE
504,童涵春堂(中国银行南市办事处),上海市,上海市,黄浦区,人民路1号(小东门),优秀历史建筑,TRUE,FALSE,history_culture,semi-known,low-social,free-flow,FALSE
505,瑞源珠宝等(仁记珠宝银楼),上海市,上海市,黄浦区,中华路5号,优秀历史建筑,TRUE,FALSE,history_culture,semi-known,low-social,free-flow,FALSE
506,上海双工缝纫设备开发公司(联市联谊会),上海市,上海市,黄浦区,中华路55号,优秀历史建筑,TRUE,FALSE,history_culture,semi-known,low-social,free-flow,FALSE
507,集贤村,上海市,上海市,黄浦区,金坛路35弄1号-30号、32号-44号,优秀历史建筑,TRUE,FALSE,history_culture,semi-known,low-social,free-flow,FALSE
508,小南门警钟楼,上海市,上海市,黄浦区,中华路581号,优秀历史建筑,TRUE,FALSE,history_culture,semi-known,low-social,free-flow,FALSE
509,沪南钱业公所,上海市,上海市,黄浦区,人民路安仁街古城公园内（原址：北施家弄133号）,优秀历史建筑,TRUE,FALSE,history_culture,semi-known,low-social,free-flow,FALSE
510,妇婴保健院(中德医院),上海市,上海市,黄浦区,延安中路393号,优秀历史建筑,TRUE,FALSE,history_culture,semi-known,low-social,free-flow,FALSE
511,康绥公寓,上海市,上海市,黄浦区,淮海中路468-494号,优秀历史建筑,TRUE,FALSE,history_culture,semi-known,low-social,free-flow,FALSE
512,国泰公寓,上海市,上海市,黄浦区,淮海中路816弄、818-832号,优秀历史建筑,TRUE,FALSE,history_culture,semi-known,low-social,free-flow,FALSE
513,淮海坊(霞飞坊),上海市,上海市,黄浦区,淮海中路927弄,优秀历史建筑,TRUE,FALSE,history_culture,semi-known,low-social,free-flow,FALSE
514,科学会堂(法国体育总会),上海市,上海市,黄浦区,南昌路57号,优秀历史建筑,TRUE,FALSE,history_culture,semi-known,low-social,free-flow,FALSE
515,上海别墅,上海市,上海市,黄浦区,南昌路110弄、112-122号,优秀历史建筑,TRUE,FALSE,history_culture,semi-known,low-social,free-flow,FALSE
516,花园住宅群,上海市,上海市,黄浦区,南昌路124-134号、136弄1-16号、138-146号,优秀历史建筑,TRUE,FALSE,history_culture,semi-known,low-social,free-flow,FALSE
517,卢湾区政府2号楼(克美产科医院),上海市,上海市,黄浦区,重庆南路139号,优秀历史建筑,TRUE,FALSE,history_culture,semi-known,low-social,free-flow,FALSE
518,花园住宅,上海市,上海市,黄浦区,皋兰路11-17号,优秀历史建筑,TRUE,FALSE,history_culture,semi-known,low-social,free-flow,FALSE
519,钟和公寓(希勒公寓),上海市,上海市,黄浦区,茂名南路106-124号，南昌路179号,优秀历史建筑,TRUE,FALSE,history_culture,semi-known,low-social,free-flow,FALSE
520,梅兰坊,上海市,上海市,黄浦区,黄陂南路596弄1-58号,优秀历史建筑,TRUE,FALSE,history_culture,semi-known,low-social,free-flow,FALSE
521,花园公寓(派克公寓),上海市,上海市,黄浦区,复兴中路455号,优秀历史建筑,TRUE,FALSE,history_culture,semi-known,low-social,free-flow,FALSE
522,花园住宅,上海市,上海市,黄浦区,复兴中路471-473号，477号,优秀历史建筑,TRUE,FALSE,history_culture,semi-known,low-social,free-flow,FALSE
523,花园住宅,上海市,上海市,黄浦区,复兴中路517号，531号，533-537号，539号，541号,优秀历史建筑,TRUE,FALSE,history_culture,semi-known,low-social,free-flow,FALSE
524,复兴坊(辣斐坊),上海市,上海市,黄浦区,复兴中路553弄1-21号，543-551号，555-561号,优秀历史建筑,TRUE,FALSE,history_culture,semi-known,low-social,free-flow,FALSE
525,花园住宅,上海市,上海市,黄浦区,思南路50-70号,优秀历史建筑,TRUE,FALSE,history_culture,semi-known,low-social,free-flow,FALSE
526,万宜坊,上海市,上海市,黄浦区,重庆南路205弄5-94号,优秀历史建筑,TRUE,FALSE,history_culture,semi-known,low-social,free-flow,FALSE
527,瑞金医院8号楼、3号楼(广慈医院),上海市,上海市,黄浦区,瑞金二路197号,优秀历史建筑,TRUE,FALSE,history_culture,semi-known,low-social,free-flow,FALSE
528,安和新村,上海市,上海市,黄浦区,瑞金二路198弄,优秀历史建筑,TRUE,FALSE,history_culture,semi-known,low-social,free-flow,FALSE
529,金谷村,上海市,上海市,黄浦区,绍兴路18弄，绍兴路2-34号，瑞金二路132弄1-59号、78-83号,优秀历史建筑,TRUE,FALSE,history_culture,semi-known,low-social,free-flow,FALSE
530,上海昆剧团(爱麦虞限路9号宅),上海市,上海市,黄浦区,绍兴路9号,优秀历史建筑,TRUE,FALSE,history_culture,semi-known,low-social,free-flow,FALSE
531,卢湾区图书馆(明复图书馆),上海市,上海市,黄浦区,陕西南路235号,优秀历史建筑,TRUE,FALSE,history_culture,semi-known,low-social,free-flow,FALSE
532,花园住宅,上海市,上海市,黄浦区,淮海中路796号,优秀历史建筑,TRUE,FALSE,history_culture,semi-known,low-social,free-flow,FALSE
533,上海展览中心(中苏友好大厦),上海市,上海市,静安区,延安中路1000号,优秀历史建筑,TRUE,FALSE,history_culture,semi-known,low-social,free-flow,FALSE
534,花园住宅/香港星空传媒集团公司上海代表处,上海市,上海市,静安区,陕西北路186号,优秀历史建筑,TRUE,FALSE,history_culture,semi-known,low-social,free-flow,FALSE
535,宋氏花园住宅,上海市,上海市,静安区,陕西北路369号,优秀历史建筑,TRUE,FALSE,history_culture,semi-known,low-social,free-flow,FALSE
536,上海市外事办公室,上海市,上海市,静安区,铜仁路257号,优秀历史建筑,TRUE,FALSE,history_culture,semi-known,low-social,free-flow,FALSE
537,上海电筒厂职工宿舍(大新烟草公司),上海市,上海市,静安区,北京西路1094弄2号,优秀历史建筑,TRUE,FALSE,history_culture,semi-known,low-social,free-flow,FALSE
538,上海电气进出口公司,上海市,上海市,静安区,北京西路1394弄2号,优秀历史建筑,TRUE,FALSE,history_culture,semi-known,low-social,free-flow,FALSE
539,静安区文化局(纪氏花园住宅),上海市,上海市,静安区,北京西路1510号,优秀历史建筑,TRUE,FALSE,history_culture,semi-known,low-social,free-flow,FALSE
540,居士林，金刚道场(觉园（南国大佛寺），金刚道场),上海市,上海市,静安区,常德路418号,优秀历史建筑,TRUE,FALSE,history_culture,semi-known,low-social,free-flow,FALSE
541,沁园村,上海市,上海市,静安区,新闸路1106-1120（双）号、新闸路1124弄1-27、29、31-42、44-56（双）号,优秀历史建筑,TRUE,FALSE,history_culture,semi-known,low-social,free-flow,FALSE
542,住宅(刘氏花园住宅，小校经阁八角楼),上海市,上海市,静安区,新闸路1321号,优秀历史建筑,TRUE,FALSE,history_culture,semi-known,low-social,free-flow,FALSE
543,杨氏花园住宅(宜德堂),上海市,上海市,静安区,昌化路136号,优秀历史建筑,TRUE,FALSE,history_culture,semi-known,low-social,free-flow,FALSE
544,康定花园,上海市,上海市,静安区,康定路2号,优秀历史建筑,TRUE,FALSE,history_culture,semi-known,low-social,free-flow,FALSE
545,上海商业会计学校静安分校(戈登路巡捕房),上海市,上海市,静安区,江宁路511号,优秀历史建筑,TRUE,FALSE,history_culture,semi-known,low-social,free-flow,FALSE
546,市眼科医院,上海市,上海市,静安区,陕西北路805号,优秀历史建筑,TRUE,FALSE,history_culture,semi-known,low-social,free-flow,FALSE
547,静安区政协,上海市,上海市,静安区,康定路759弄,优秀历史建筑,TRUE,FALSE,history_culture,semi-known,low-social,free-flow,FALSE
548,上海对外经济研究中心/全球经济发展中心(司米托莫银行),上海市,上海市,静安区,胶州路510号,优秀历史建筑,TRUE,FALSE,history_culture,semi-known,low-social,free-flow,FALSE
549,宝钢老干部活动中心(龚氏花园住宅),上海市,上海市,静安区,胶州路522号,优秀历史建筑,TRUE,FALSE,history_culture,semi-known,low-social,free-flow,FALSE
550,上海古典建筑装饰工程一公司(上海市政委员会电力部住宅),上海市,上海市,静安区,胶州路561号,优秀历史建筑,TRUE,FALSE,history_culture,semi-known,low-social,free-flow,FALSE
551,静安区业余大学(上海市科学馆),上海市,上海市,静安区,胶州路601号,优秀历史建筑,TRUE,FALSE,history_culture,semi-known,low-social,free-flow,FALSE
552,市房地产经济协会(刘氏花园住宅),上海市,上海市,静安区,长乐路786号、784号,优秀历史建筑,TRUE,FALSE,history_culture,semi-known,low-social,free-flow,FALSE
553,上海歌舞剧院(中央储备银行),上海市,上海市,静安区,常熟路100弄10号,优秀历史建筑,TRUE,FALSE,history_culture,semi-known,low-social,free-flow,FALSE
554,上海基督教三自爱国运动委员会(新恩堂/上海公共礼拜堂/基督教新教堂),上海市,上海市,静安区,乌鲁木齐北路25号,优秀历史建筑,TRUE,FALSE,history_culture,semi-known,low-social,free-flow,FALSE
555,上海戏剧学院熊佛西楼(熊佛西楼),上海市,上海市,静安区,华山路630号,优秀历史建筑,TRUE,FALSE,history_culture,semi-known,low-social,free-flow,FALSE
556,上广交响乐团(潘氏花园住宅),上海市,上海市,静安区,武定西路1498弄,优秀历史建筑,TRUE,FALSE,history_culture,semi-known,low-social,free-flow,FALSE
557,辞书出版社,上海市,上海市,静安区,陕西北路457号,优秀历史建筑,TRUE,FALSE,history_culture,semi-known,low-social,free-flow,FALSE
558,百联集团华联商厦新泰路仓库(华联新泰仓库),上海市,上海市,静安区,新泰路57号,优秀历史建筑,TRUE,FALSE,history_culture,semi-known,low-social,free-flow,FALSE
559,跳蚤市场(中国实业银行),上海市,上海市,静安区,北苏州路1028号,优秀历史建筑,TRUE,FALSE,history_culture,semi-known,low-social,free-flow,FALSE
560,茂联丝绸商厦(中国银行仓库),上海市,上海市,静安区,北苏州路1040号,优秀历史建筑,TRUE,FALSE,history_culture,semi-known,low-social,free-flow,FALSE
561,上海医疗器械九厂(会审公堂，上海第一特区地方法院/江苏高等法院第二分院),上海市,上海市,静安区,浙江北路191号,优秀历史建筑,TRUE,FALSE,history_culture,semi-known,low-social,free-flow,FALSE
562,梁氏民宅,上海市,上海市,静安区,山西北路457弄61号,优秀历史建筑,TRUE,FALSE,history_culture,semi-known,low-social,free-flow,FALSE
563,住宅,上海市,上海市,静安区,武进路580弄,优秀历史建筑,TRUE,FALSE,history_culture,semi-known,low-social,free-flow,FALSE
564,华联集团电工照明器材有限公司仓库(福新面粉一厂厂房及仓库),上海市,上海市,静安区,光复路423-433号，长安路101号,优秀历史建筑,TRUE,FALSE,history_culture,semi-known,low-social,free-flow,FALSE
565,东湖宾馆(杜氏公馆),上海市,上海市,徐汇区,东湖路70号,优秀历史建筑,TRUE,FALSE,history_culture,semi-known,low-social,free-flow,FALSE
566,青年报社,上海市,上海市,徐汇区,东湖路17号,优秀历史建筑,TRUE,FALSE,history_culture,semi-known,low-social,free-flow,FALSE
567,沪江别墅,上海市,上海市,徐汇区,长乐路613弄,优秀历史建筑,TRUE,FALSE,history_culture,semi-known,low-social,free-flow,FALSE
